record_id,train_id,log_date,days_since_last_deep_clean,avg_daily_passenger_load,route_type,was_rainy_day,serviced_special_event,actual_dirtiness_score
1072,6,2026-01-19,2,9405,COMMERCIAL,True,False,0.2518
1073,6,2026-01-20,3,17123,COMMERCIAL,True,False,0.4781
1074,6,2026-01-21,4,17707,COMMERCIAL,True,False,0.526
1075,6,2026-01-22,5,13662,COMMERCIAL,False,False,0.3082
1076,6,2026-01-23,6,15065,COMMERCIAL,False,False,0.3766
1077,6,2026-01-24,7,19928,COMMERCIAL,False,False,0.5315
1078,6,2026-01-25,8,18271,COMMERCIAL,False,False,0.5234
1079,6,2026-01-26,9,17553,COMMERCIAL,False,False,0.5388
1080,6,2026-01-27,10,18400,COMMERCIAL,False,False,0.5933
1081,7,2025-08-01,9,8614,COMMERCIAL,True,False,0.4653
1082,7,2025-08-02,10,9300,COMMERCIAL,False,False,0.3658
1083,7,2025-08-03,11,13343,COMMERCIAL,False,False,0.5002
1084,7,2025-08-04,12,8752,COMMERCIAL,False,True,0.6688
1085,7,2025-08-05,13,18839,COMMERCIAL,False,False,0.7043
1086,7,2025-08-06,0,10071,COMMERCIAL,True,False,0.2018
1087,7,2025-08-07,1,10571,COMMERCIAL,False,False,0.0976
1088,7,2025-08-08,2,16749,COMMERCIAL,True,False,0.4354
1089,7,2025-08-09,3,14123,COMMERCIAL,False,False,0.2531
1090,7,2025-08-10,4,8225,COMMERCIAL,False,False,0.139
1091,7,2025-08-11,5,10841,COMMERCIAL,False,False,0.2377
1092,7,2025-08-12,6,9099,COMMERCIAL,True,False,0.3775
1093,7,2025-08-13,7,17767,COMMERCIAL,True,False,0.6275
1094,7,2025-08-14,8,9618,COMMERCIAL,False,False,0.3071
1095,7,2025-08-15,9,11153,COMMERCIAL,False,False,0.3788
1096,7,2025-08-16,10,12487,COMMERCIAL,False,False,0.4455
1097,7,2025-08-17,11,14786,COMMERCIAL,False,False,0.5363
1098,7,2025-08-18,12,10569,COMMERCIAL,False,False,0.4642
1099,7,2025-08-19,13,10373,COMMERCIAL,False,False,0.4927
1100,7,2025-08-20,14,16996,COMMERCIAL,False,False,0.6916
1101,7,2025-08-21,15,11584,COMMERCIAL,False,False,0.5896
1102,7,2025-08-22,16,15973,COMMERCIAL,False,False,0.6993
1103,7,2025-08-23,17,14139,COMMERCIAL,False,False,0.6535
1104,7,2025-08-24,18,15943,COMMERCIAL,False,False,0.6986
1105,7,2025-08-25,19,11572,COMMERCIAL,False,False,0.5893
1106,7,2025-08-26,20,18772,COMMERCIAL,False,False,0.7693
1107,7,2025-08-27,0,19981,COMMERCIAL,False,False,0.2995
1108,7,2025-08-28,1,15019,COMMERCIAL,True,False,0.3588
1109,7,2025-08-29,2,19513,COMMERCIAL,False,False,0.3545
1110,7,2025-08-30,3,17039,COMMERCIAL,False,False,0.326
1111,7,2025-08-31,4,14754,COMMERCIAL,True,False,0.4522
1112,7,2025-09-01,5,16983,COMMERCIAL,False,False,0.3912
1113,7,2025-09-02,6,13977,COMMERCIAL,False,False,0.3494
1114,7,2025-09-03,7,16403,COMMERCIAL,True,False,0.5934
1115,7,2025-09-04,8,13593,COMMERCIAL,False,False,0.4065
1116,7,2025-09-05,9,8750,COMMERCIAL,False,False,0.3187
1117,7,2025-09-06,10,19191,COMMERCIAL,False,False,0.6131
1118,7,2025-09-07,11,12023,COMMERCIAL,False,False,0.4672
1119,7,2025-09-08,12,9749,COMMERCIAL,False,False,0.4437
1120,7,2025-09-09,13,18749,COMMERCIAL,False,False,0.7021
1121,7,2025-09-10,0,12247,COMMERCIAL,False,False,0.1062
1122,7,2025-09-11,1,13324,COMMERCIAL,True,False,0.3164
1123,7,2025-09-12,2,9829,COMMERCIAL,False,False,0.1124
1124,7,2025-09-13,3,14081,COMMERCIAL,True,False,0.402
1125,7,2025-09-14,4,15816,COMMERCIAL,False,False,0.3287
1126,7,2025-09-15,5,16374,COMMERCIAL,True,False,0.526
1127,7,2025-09-16,6,9686,COMMERCIAL,False,False,0.2422
1128,7,2025-09-17,7,19348,COMMERCIAL,False,False,0.517
1129,7,2025-09-18,8,9450,COMMERCIAL,False,False,0.3029
1130,7,2025-09-19,9,10778,COMMERCIAL,False,False,0.3695
1131,7,2025-09-20,10,19480,COMMERCIAL,False,True,0.8703
1132,7,2025-09-21,0,9767,COMMERCIAL,False,False,0.0442
1133,7,2025-09-22,1,8940,COMMERCIAL,False,True,0.3068
1134,7,2025-09-23,2,16489,COMMERCIAL,False,False,0.2789
1135,7,2025-09-24,3,15309,COMMERCIAL,False,False,0.2827
1136,7,2025-09-25,4,8524,COMMERCIAL,False,False,0.1464
1137,7,2025-09-26,5,17780,COMMERCIAL,True,False,0.5612
1138,7,2025-09-27,6,14546,COMMERCIAL,True,False,0.5137
1139,7,2025-09-28,7,13122,COMMERCIAL,True,True,0.7614
1140,7,2025-09-29,0,9025,COMMERCIAL,False,False,0.0256
1141,7,2025-09-30,1,16351,COMMERCIAL,False,False,0.2421
1142,7,2025-10-01,2,12383,COMMERCIAL,False,False,0.1762
1143,7,2025-10-02,3,15948,COMMERCIAL,True,False,0.4487
1144,7,2025-10-03,4,11094,COMMERCIAL,True,False,0.3607
1145,7,2025-10-04,5,19618,COMMERCIAL,False,False,0.4571
1146,7,2025-10-05,6,11416,COMMERCIAL,False,False,0.2854
1147,7,2025-10-06,7,9419,COMMERCIAL,False,False,0.2688
1148,7,2025-10-07,8,13400,COMMERCIAL,False,False,0.4017
1149,7,2025-10-08,9,16507,COMMERCIAL,False,False,0.5127
1150,7,2025-10-09,10,14762,COMMERCIAL,False,False,0.5024
1151,7,2025-10-10,11,13733,COMMERCIAL,False,False,0.51
1152,7,2025-10-11,12,15311,COMMERCIAL,False,False,0.5828
1153,7,2025-10-12,13,10269,COMMERCIAL,False,False,0.4901
1154,7,2025-10-13,14,9491,COMMERCIAL,False,False,0.5039
1155,7,2025-10-14,15,13739,COMMERCIAL,True,False,0.7935
1156,7,2025-10-15,0,16156,COMMERCIAL,False,False,0.2039
1157,7,2025-10-16,1,10575,COMMERCIAL,False,False,0.0977
1158,7,2025-10-17,2,16821,COMMERCIAL,False,False,0.2872
1159,7,2025-10-18,3,16381,COMMERCIAL,True,False,0.4595
1160,7,2025-10-19,4,9223,COMMERCIAL,False,False,0.1639
1161,7,2025-10-20,5,13963,COMMERCIAL,False,False,0.3157
1162,7,2025-10-21,6,9261,COMMERCIAL,False,False,0.2315
1163,7,2025-10-22,7,14198,COMMERCIAL,False,False,0.3883
1164,7,2025-10-23,8,17845,COMMERCIAL,False,False,0.5128
1165,7,2025-10-24,9,10481,COMMERCIAL,False,False,0.362
1166,7,2025-10-25,10,13237,COMMERCIAL,False,False,0.4643
1167,7,2025-10-26,11,18818,COMMERCIAL,False,False,0.6371
1168,7,2025-10-27,12,18857,COMMERCIAL,False,True,0.9214
1169,7,2025-10-28,0,13289,COMMERCIAL,True,False,0.2822
1170,7,2025-10-29,1,18951,COMMERCIAL,False,False,0.3071
1171,7,2025-10-30,2,16744,COMMERCIAL,False,False,0.2853
1172,7,2025-10-31,3,16053,COMMERCIAL,False,False,0.3013
1173,7,2025-11-01,4,9857,COMMERCIAL,True,False,0.3298
1174,7,2025-11-02,5,13366,COMMERCIAL,False,False,0.3008
1175,7,2025-11-03,6,12064,COMMERCIAL,False,False,0.3016
1176,7,2025-11-04,7,14280,COMMERCIAL,False,False,0.3903
1177,7,2025-11-05,8,10016,COMMERCIAL,True,False,0.4671
1178,7,2025-11-06,9,10789,COMMERCIAL,False,False,0.3697
1179,7,2025-11-07,10,12953,COMMERCIAL,False,False,0.4572
1180,7,2025-11-08,11,19043,COMMERCIAL,False,False,0.6427
1181,7,2025-11-09,12,17895,COMMERCIAL,False,False,0.6474
1182,7,2025-11-10,13,14980,COMMERCIAL,True,False,0.7578
1183,7,2025-11-11,0,11755,COMMERCIAL,False,False,0.0939
1184,7,2025-11-12,1,13604,COMMERCIAL,False,True,0.4234
1185,7,2025-11-13,2,9851,COMMERCIAL,True,False,0.2629
1186,7,2025-11-14,3,10616,COMMERCIAL,False,False,0.1654
1187,7,2025-11-15,4,11790,COMMERCIAL,True,False,0.3781
1188,7,2025-11-16,5,16656,COMMERCIAL,True,False,0.5331
1189,7,2025-11-17,6,8257,COMMERCIAL,False,False,0.2064
1190,7,2025-11-18,7,9786,COMMERCIAL,False,False,0.278
1191,7,2025-11-19,8,18495,COMMERCIAL,True,False,0.679
1192,7,2025-11-20,9,17347,COMMERCIAL,False,False,0.5337
1193,7,2025-11-21,10,15044,COMMERCIAL,True,False,0.6594
1194,7,2025-11-22,11,16542,COMMERCIAL,False,False,0.5802
1195,7,2025-11-23,12,11851,COMMERCIAL,False,False,0.4963
1196,7,2025-11-24,13,11257,COMMERCIAL,False,False,0.5148
1197,7,2025-11-25,14,11137,COMMERCIAL,False,False,0.5451
1198,7,2025-11-26,15,14094,COMMERCIAL,True,False,0.8024
1199,7,2025-11-27,0,8157,COMMERCIAL,True,False,0.1539
1200,7,2025-11-28,1,14907,COMMERCIAL,False,False,0.206
1201,7,2025-11-29,2,11382,COMMERCIAL,False,False,0.1512
1202,7,2025-11-30,3,18054,COMMERCIAL,False,False,0.3513
1203,7,2025-12-01,4,10175,COMMERCIAL,False,False,0.1877
1204,7,2025-12-02,5,18355,COMMERCIAL,False,False,0.4255
1205,7,2025-12-03,6,16891,COMMERCIAL,False,False,0.4223
1206,7,2025-12-04,7,15544,COMMERCIAL,False,False,0.4219
1207,7,2025-12-05,8,9198,COMMERCIAL,False,False,0.2966
1208,7,2025-12-06,9,10005,COMMERCIAL,True,False,0.5001
1209,7,2025-12-07,10,16676,COMMERCIAL,False,False,0.5502
1210,7,2025-12-08,11,13919,COMMERCIAL,True,False,0.6646
1211,7,2025-12-09,12,8780,COMMERCIAL,False,False,0.4195
1212,7,2025-12-10,13,10859,COMMERCIAL,False,False,0.5048
1213,7,2025-12-11,14,18322,COMMERCIAL,False,False,0.7247
1214,7,2025-12-12,0,13707,COMMERCIAL,False,False,0.1427
1215,7,2025-12-13,1,15557,COMMERCIAL,False,False,0.2223
1216,7,2025-12-14,2,13112,COMMERCIAL,False,False,0.1945
1217,7,2025-12-15,3,11072,COMMERCIAL,True,False,0.3268
1218,7,2025-12-16,4,18755,COMMERCIAL,False,False,0.4022
1219,7,2025-12-17,5,8448,COMMERCIAL,False,False,0.1779
1220,7,2025-12-18,6,10913,COMMERCIAL,False,False,0.2728
1221,7,2025-12-19,7,14579,COMMERCIAL,False,False,0.3978
1222,7,2025-12-20,8,17509,COMMERCIAL,False,False,0.5044
1223,7,2025-12-21,9,8124,COMMERCIAL,False,False,0.3031
1224,7,2025-12-22,10,12584,COMMERCIAL,False,False,0.4479
1225,7,2025-12-23,11,11502,COMMERCIAL,False,False,0.4542
1226,7,2025-12-24,12,9554,COMMERCIAL,False,False,0.4389
1227,7,2025-12-25,13,15048,COMMERCIAL,False,False,0.6095
1228,7,2025-12-26,14,12471,COMMERCIAL,True,False,0.7284
1229,7,2025-12-27,0,8591,COMMERCIAL,False,False,0.0148
1230,7,2025-12-28,1,17091,COMMERCIAL,False,False,0.2606
1231,7,2025-12-29,2,15967,COMMERCIAL,True,False,0.4158
1232,7,2025-12-30,3,9051,COMMERCIAL,True,False,0.2763
1233,7,2025-12-31,4,13391,COMMERCIAL,True,False,0.4181
1234,7,2026-01-01,5,14674,COMMERCIAL,True,False,0.4835
1235,7,2026-01-02,6,15971,COMMERCIAL,False,False,0.3993
1236,7,2026-01-03,7,12165,COMMERCIAL,False,False,0.3375
1237,7,2026-01-04,8,14966,COMMERCIAL,False,False,0.4408
1238,7,2026-01-05,9,18856,COMMERCIAL,True,True,0.9714
1239,7,2026-01-06,0,16876,COMMERCIAL,False,True,0.4719
1240,7,2026-01-07,1,15932,COMMERCIAL,False,False,0.2316
1241,7,2026-01-08,2,17784,COMMERCIAL,True,False,0.4613
1242,7,2026-01-09,3,16265,COMMERCIAL,True,False,0.4566
1243,7,2026-01-10,4,8720,COMMERCIAL,False,False,0.1513
1244,7,2026-01-11,5,19554,COMMERCIAL,True,False,0.6055
1245,7,2026-01-12,6,16415,COMMERCIAL,False,False,0.4104
1246,7,2026-01-13,7,13047,COMMERCIAL,False,False,0.3595
1247,7,2026-01-14,8,13871,COMMERCIAL,False,False,0.4134
1248,7,2026-01-15,9,11657,COMMERCIAL,False,False,0.3914
1249,7,2026-01-16,10,16862,COMMERCIAL,False,False,0.5549
1250,7,2026-01-17,11,14334,COMMERCIAL,True,False,0.675
1251,7,2026-01-18,12,12657,COMMERCIAL,False,False,0.5164
1252,7,2026-01-19,13,12283,COMMERCIAL,True,False,0.6904
1253,7,2026-01-20,14,15969,COMMERCIAL,False,False,0.6659
1254,7,2026-01-21,15,15738,COMMERCIAL,False,True,0.9435
1255,7,2026-01-22,0,17609,COMMERCIAL,True,False,0.3902
1256,7,2026-01-23,1,16728,COMMERCIAL,False,False,0.2515
1257,7,2026-01-24,2,10450,COMMERCIAL,True,False,0.2779
1258,7,2026-01-25,3,9668,COMMERCIAL,False,False,0.1417
1259,7,2026-01-26,4,16017,COMMERCIAL,False,False,0.3338
1260,7,2026-01-27,5,11689,COMMERCIAL,False,True,0.5089
1261,8,2025-08-01,3,14424,SUBURBAN,True,False,0.4106
1262,8,2025-08-02,4,14513,SUBURBAN,True,False,0.4462
1263,8,2025-08-03,5,14220,SUBURBAN,False,False,0.3222
1264,8,2025-08-04,6,19114,SUBURBAN,False,False,0.4778
1265,8,2025-08-05,7,16980,SUBURBAN,False,False,0.4578
1266,8,2025-08-06,8,11006,SUBURBAN,True,False,0.4918
1267,8,2025-08-07,9,12470,SUBURBAN,False,False,0.4118
1268,8,2025-08-08,10,11456,SUBURBAN,False,False,0.4197
1269,8,2025-08-09,11,10511,SUBURBAN,False,False,0.4294
1270,8,2025-08-10,12,12070,SUBURBAN,False,False,0.5018
1271,8,2025-08-11,13,18174,SUBURBAN,True,False,0.8377
1272,8,2025-08-12,0,10595,SUBURBAN,False,False,0.0649
1273,8,2025-08-13,1,15992,SUBURBAN,False,False,0.2331
1274,8,2025-08-14,2,18767,SUBURBAN,True,False,0.4858
1275,8,2025-08-15,3,16788,SUBURBAN,False,False,0.3197
1276,8,2025-08-16,4,18125,SUBURBAN,False,False,0.3865
1277,8,2025-08-17,5,8178,SUBURBAN,False,False,0.1711
1278,8,2025-08-18,6,16371,SUBURBAN,False,False,0.4093
1279,8,2025-08-19,7,16792,SUBURBAN,False,False,0.4531
1280,8,2025-08-20,8,9143,SUBURBAN,False,False,0.2952
1281,8,2025-08-21,9,10487,SUBURBAN,False,False,0.3622
1282,8,2025-08-22,10,18148,SUBURBAN,False,False,0.587
1283,8,2025-08-23,11,10665,SUBURBAN,False,False,0.4333
1284,8,2025-08-24,12,10272,SUBURBAN,False,False,0.4568
1285,8,2025-08-25,13,8265,SUBURBAN,False,False,0.44
1286,8,2025-08-26,14,12266,SUBURBAN,False,False,0.5733
1287,8,2025-08-27,15,12597,SUBURBAN,True,False,0.7649
1288,8,2025-08-28,0,15529,SUBURBAN,False,False,0.1882
1289,8,2025-08-29,1,13669,SUBURBAN,False,False,0.1751
1290,8,2025-08-30,2,8326,SUBURBAN,False,False,0.0748
1291,8,2025-08-31,3,10591,SUBURBAN,False,True,0.4148
1292,8,2025-09-01,4,15063,SUBURBAN,False,False,0.3099
1293,8,2025-09-02,5,8065,SUBURBAN,False,False,0.1683
1294,8,2025-09-03,6,13684,SUBURBAN,False,False,0.3421
1295,8,2025-09-04,7,8793,SUBURBAN,False,False,0.2532
1296,8,2025-09-05,8,19518,SUBURBAN,False,False,0.5546
1297,8,2025-09-06,9,15977,SUBURBAN,False,False,0.4994
1298,8,2025-09-07,10,13447,SUBURBAN,False,False,0.4695
1299,8,2025-09-08,11,16891,SUBURBAN,True,False,0.7389
1300,8,2025-09-09,0,13439,SUBURBAN,True,False,0.286
1301,8,2025-09-10,1,16042,SUBURBAN,False,False,0.2344
1302,8,2025-09-11,2,17027,SUBURBAN,False,False,0.2923
1303,8,2025-09-12,3,19624,SUBURBAN,False,False,0.3906
1304,8,2025-09-13,4,19878,SUBURBAN,False,False,0.4303
1305,8,2025-09-14,5,13917,SUBURBAN,False,False,0.3146
1306,8,2025-09-15,6,8798,SUBURBAN,False,False,0.22
1307,8,2025-09-16,7,19648,SUBURBAN,False,False,0.5245
1308,8,2025-09-17,8,9888,SUBURBAN,True,False,0.4639
1309,8,2025-09-18,9,16682,SUBURBAN,True,False,0.6671
1310,8,2025-09-19,10,19802,SUBURBAN,False,False,0.6284
1311,8,2025-09-20,11,13324,SUBURBAN,False,False,0.4998
1312,8,2025-09-21,12,10772,SUBURBAN,True,False,0.6193
1313,8,2025-09-22,13,9277,SUBURBAN,False,False,0.4653
1314,8,2025-09-23,14,9417,SUBURBAN,False,False,0.5021
1315,8,2025-09-24,15,14561,SUBURBAN,True,False,0.814
1316,8,2025-09-25,0,8236,SUBURBAN,True,False,0.1559
1317,8,2025-09-26,1,9775,SUBURBAN,False,False,0.0777
1318,8,2025-09-27,2,12153,SUBURBAN,True,False,0.3205
1319,8,2025-09-28,3,12848,SUBURBAN,False,False,0.2212
1320,8,2025-09-29,4,17669,SUBURBAN,True,False,0.5251
1321,8,2025-09-30,5,9422,SUBURBAN,True,False,0.3522
1322,8,2025-10-01,6,10517,SUBURBAN,False,False,0.2629
1323,8,2025-10-02,7,9598,SUBURBAN,False,False,0.2733
1324,8,2025-10-03,8,17397,SUBURBAN,False,False,0.5016
1325,8,2025-10-04,9,12396,SUBURBAN,False,False,0.4099
1326,8,2025-10-05,10,13535,SUBURBAN,False,False,0.4717
1327,8,2025-10-06,11,16927,SUBURBAN,False,False,0.5898
1328,8,2025-10-07,12,11233,SUBURBAN,True,False,0.6308
1329,8,2025-10-08,13,16897,SUBURBAN,True,False,0.8058
1330,8,2025-10-09,0,17425,SUBURBAN,True,False,0.3856
1331,8,2025-10-10,1,10529,SUBURBAN,False,False,0.0966
1332,8,2025-10-11,2,13430,SUBURBAN,False,False,0.2024
1333,8,2025-10-12,3,8218,SUBURBAN,False,True,0.3554
1334,8,2025-10-13,4,16060,SUBURBAN,False,False,0.3348
1335,8,2025-10-14,5,15443,SUBURBAN,False,False,0.3527
1336,8,2025-10-15,6,17127,SUBURBAN,False,False,0.4282
1337,8,2025-10-16,7,10764,SUBURBAN,False,False,0.3024
1338,8,2025-10-17,8,13954,SUBURBAN,False,False,0.4155
1339,8,2025-10-18,9,11678,SUBURBAN,False,False,0.3919
1340,8,2025-10-19,10,11218,SUBURBAN,True,False,0.5638
1341,8,2025-10-20,11,13881,SUBURBAN,False,False,0.5137
1342,8,2025-10-21,12,12051,SUBURBAN,False,False,0.5013
1343,8,2025-10-22,13,9576,SUBURBAN,False,False,0.4727
1344,8,2025-10-23,14,17544,SUBURBAN,True,False,0.8553
1345,8,2025-10-24,0,14381,SUBURBAN,False,False,0.1595
1346,8,2025-10-25,1,9692,SUBURBAN,True,False,0.2256
1347,8,2025-10-26,2,10503,SUBURBAN,True,False,0.2792
1348,8,2025-10-27,3,18985,SUBURBAN,True,False,0.5246
1349,8,2025-10-28,4,18524,SUBURBAN,True,False,0.5464
1350,8,2025-10-29,5,11108,SUBURBAN,True,False,0.3944
1351,8,2025-10-30,6,14493,SUBURBAN,False,False,0.3623
1352,8,2025-10-31,7,14124,SUBURBAN,False,False,0.3864
1353,8,2025-11-01,8,12339,SUBURBAN,False,False,0.3751
1354,8,2025-11-02,9,13051,SUBURBAN,False,False,0.4263
1355,8,2025-11-03,10,11514,SUBURBAN,True,False,0.5712
1356,8,2025-11-04,11,13077,SUBURBAN,True,False,0.6436
1357,8,2025-11-05,12,11231,SUBURBAN,True,False,0.6308
1358,8,2025-11-06,13,17832,SUBURBAN,True,True,1.0
1359,8,2025-11-07,0,17230,SUBURBAN,True,False,0.3807
1360,8,2025-11-08,1,18249,SUBURBAN,False,False,0.2896
1361,8,2025-11-09,2,8087,SUBURBAN,True,False,0.2188
1362,8,2025-11-10,3,17603,SUBURBAN,False,False,0.3401
1363,8,2025-11-11,4,15906,SUBURBAN,False,False,0.331
1364,8,2025-11-12,5,16194,SUBURBAN,False,False,0.3715
1365,8,2025-11-13,6,10562,SUBURBAN,True,False,0.4141
1366,8,2025-11-14,7,17490,SUBURBAN,True,False,0.6206
1367,8,2025-11-15,8,12229,SUBURBAN,False,False,0.3724
1368,8,2025-11-16,9,10605,SUBURBAN,False,False,0.3651
1369,8,2025-11-17,10,9182,SUBURBAN,False,False,0.3629
1370,8,2025-11-18,11,19052,SUBURBAN,False,False,0.643
1371,8,2025-11-19,12,18146,SUBURBAN,False,False,0.6537
1372,8,2025-11-20,13,12792,SUBURBAN,False,False,0.5531
1373,8,2025-11-21,14,17039,SUBURBAN,False,False,0.6926
1374,8,2025-11-22,15,17566,SUBURBAN,False,False,0.7391
1375,8,2025-11-23,0,11256,SUBURBAN,False,False,0.0814
1376,8,2025-11-24,1,18054,SUBURBAN,False,False,0.2847
1377,8,2025-11-25,2,16528,SUBURBAN,False,False,0.2799
1378,8,2025-11-26,3,16184,SUBURBAN,False,False,0.3046
1379,8,2025-11-27,4,12805,SUBURBAN,False,False,0.2535
1380,8,2025-11-28,5,8090,SUBURBAN,False,False,0.1689
1381,8,2025-11-29,6,15628,SUBURBAN,False,False,0.3907
1382,8,2025-11-30,7,14198,SUBURBAN,False,False,0.3883
1383,8,2025-12-01,8,17970,SUBURBAN,True,False,0.6659
1384,8,2025-12-02,9,12884,SUBURBAN,False,False,0.4221
1385,8,2025-12-03,10,13851,SUBURBAN,False,False,0.4796
1386,8,2025-12-04,11,19629,SUBURBAN,False,False,0.6574
1387,8,2025-12-05,12,13977,SUBURBAN,False,False,0.5494
1388,8,2025-12-06,13,16120,SUBURBAN,False,False,0.6363
1389,8,2025-12-07,14,14385,SUBURBAN,False,False,0.6263
1390,8,2025-12-08,15,12376,SUBURBAN,False,False,0.6094
1391,8,2025-12-09,16,10289,SUBURBAN,False,False,0.5572
1392,8,2025-12-10,17,19117,SUBURBAN,False,False,0.7779
1393,8,2025-12-11,0,15144,SUBURBAN,False,False,0.1786
1394,8,2025-12-12,1,8397,SUBURBAN,True,False,0.1933
1395,8,2025-12-13,2,10225,SUBURBAN,False,False,0.1223
1396,8,2025-12-14,3,15512,SUBURBAN,True,False,0.4378
1397,8,2025-12-15,4,17441,SUBURBAN,False,False,0.3694
1398,8,2025-12-16,5,13132,SUBURBAN,False,False,0.295
1399,8,2025-12-17,6,16476,SUBURBAN,False,False,0.4119
1400,8,2025-12-18,7,14178,SUBURBAN,False,False,0.3878
1401,8,2025-12-19,8,11177,SUBURBAN,False,False,0.3461
1402,8,2025-12-20,9,14227,SUBURBAN,False,False,0.4557
1403,8,2025-12-21,10,14638,SUBURBAN,False,False,0.4993
1404,8,2025-12-22,11,11995,SUBURBAN,False,False,0.4665
1405,8,2025-12-23,12,17374,SUBURBAN,False,False,0.6343
1406,8,2025-12-24,13,14103,SUBURBAN,False,False,0.5859
1407,8,2025-12-25,14,13108,SUBURBAN,False,False,0.5944
1408,8,2025-12-26,15,18958,SUBURBAN,True,False,0.9239
1409,8,2025-12-27,0,9698,SUBURBAN,False,False,0.0424
1410,8,2025-12-28,1,8623,SUBURBAN,True,False,0.1989
1411,8,2025-12-29,2,9042,SUBURBAN,True,False,0.2427
1412,8,2025-12-30,3,17960,SUBURBAN,True,False,0.499
1413,8,2025-12-31,4,18860,SUBURBAN,False,False,0.4048
1414,8,2026-01-01,5,14946,SUBURBAN,False,False,0.3403
1415,8,2026-01-02,6,19124,SUBURBAN,False,False,0.4781
1416,8,2026-01-03,7,11983,SUBURBAN,False,False,0.3329
1417,8,2026-01-04,8,19843,SUBURBAN,True,False,0.7127
1418,8,2026-01-05,0,10962,SUBURBAN,False,False,0.074
1419,8,2026-01-06,1,13973,SUBURBAN,False,False,0.1827
1420,8,2026-01-07,2,16482,SUBURBAN,True,False,0.4287
1421,8,2026-01-08,3,14580,SUBURBAN,False,False,0.2645
1422,8,2026-01-09,4,18171,SUBURBAN,False,True,0.6376
1423,8,2026-01-10,5,15848,SUBURBAN,True,False,0.5129
1424,8,2026-01-11,6,9352,SUBURBAN,True,False,0.3838
1425,8,2026-01-12,7,17449,SUBURBAN,True,False,0.6196
1426,8,2026-01-13,8,10227,SUBURBAN,True,False,0.4723
1427,8,2026-01-14,9,17139,SUBURBAN,False,False,0.5285
1428,8,2026-01-15,10,12640,SUBURBAN,True,False,0.5993
1429,8,2026-01-16,11,8809,SUBURBAN,False,False,0.3869
1430,8,2026-01-17,12,12057,SUBURBAN,False,False,0.5014
1431,8,2026-01-18,13,14776,SUBURBAN,False,False,0.6027
1432,8,2026-01-19,14,11190,SUBURBAN,True,False,0.6964
1433,8,2026-01-20,15,17993,SUBURBAN,False,False,0.7498
1434,8,2026-01-21,0,13703,SUBURBAN,False,False,0.1426
1435,8,2026-01-22,1,14741,SUBURBAN,True,False,0.3519
1436,8,2026-01-23,2,17507,SUBURBAN,True,False,0.4543
1437,8,2026-01-24,3,16040,SUBURBAN,False,False,0.301
1438,8,2026-01-25,4,17889,SUBURBAN,False,False,0.3806
1439,8,2026-01-26,5,11031,SUBURBAN,False,False,0.2424
1440,8,2026-01-27,6,14437,SUBURBAN,True,False,0.5109
1441,9,2025-08-01,1,12462,SUBURBAN,False,False,0.1449
1442,9,2025-08-02,2,13285,SUBURBAN,False,False,0.1988
1443,9,2025-08-03,3,17269,SUBURBAN,False,False,0.3317
1444,9,2025-08-04,4,15841,SUBURBAN,False,False,0.3294
1445,9,2025-08-05,5,18117,SUBURBAN,False,False,0.4196
1446,9,2025-08-06,6,11615,SUBURBAN,True,False,0.4404
1447,9,2025-08-07,7,10270,SUBURBAN,False,False,0.2901
1448,9,2025-08-08,8,19224,SUBURBAN,False,False,0.5473
1449,9,2025-08-09,9,12498,SUBURBAN,False,False,0.4124
1450,9,2025-08-10,10,8779,SUBURBAN,False,False,0.3528
1451,9,2025-08-11,11,15594,SUBURBAN,False,False,0.5565
1452,9,2025-08-12,12,13678,SUBURBAN,True,False,0.692
1453,9,2025-08-13,13,17339,SUBURBAN,False,True,0.9168
1454,9,2025-08-14,0,11346,SUBURBAN,False,False,0.0836
1455,9,2025-08-15,1,17707,SUBURBAN,False,True,0.526
1456,9,2025-08-16,2,11452,SUBURBAN,False,False,0.153
1457,9,2025-08-17,3,12744,SUBURBAN,False,False,0.2186
1458,9,2025-08-18,4,14789,SUBURBAN,False,False,0.3031
1459,9,2025-08-19,5,12118,SUBURBAN,False,False,0.2696
1460,9,2025-08-20,6,13633,SUBURBAN,True,False,0.4908
1461,9,2025-08-21,7,13088,SUBURBAN,False,False,0.3605
1462,9,2025-08-22,8,15947,SUBURBAN,False,False,0.4653
1463,9,2025-08-23,9,8757,SUBURBAN,False,False,0.3189
1464,9,2025-08-24,10,14566,SUBURBAN,True,False,0.6475
1465,9,2025-08-25,11,17109,SUBURBAN,True,False,0.7444
1466,9,2025-08-26,0,18370,SUBURBAN,False,False,0.2592
1467,9,2025-08-27,1,10066,SUBURBAN,False,False,0.085
1468,9,2025-08-28,2,12983,SUBURBAN,True,False,0.3412
1469,9,2025-08-29,3,17654,SUBURBAN,False,False,0.3413
1470,9,2025-08-30,4,9798,SUBURBAN,True,False,0.3283
1471,9,2025-08-31,5,18992,SUBURBAN,False,False,0.4415
1472,9,2025-09-01,6,15922,SUBURBAN,False,False,0.3981
1473,9,2025-09-02,7,11264,SUBURBAN,False,False,0.3149
1474,9,2025-09-03,8,13791,SUBURBAN,True,True,0.8114
1475,9,2025-09-04,0,19585,SUBURBAN,False,False,0.2896
1476,9,2025-09-05,1,12155,SUBURBAN,True,False,0.2872
